source_facility_id,source_facility_name,source_county,dest_facility_id,dest_facility_name,dest_county,commodity_key,commodity_id,commodity_name,category,distance_km,available_excess,required_deficit,transferable_units,unit_cost,transfer_value,source_days_of_stock,dest_days_of_stock,cost_per_km_per_unit,estimated_transport_cost,roi,priority_score,cumulative_cost,recommendation
FAC0141,Soin Dispensary,Meru,FAC0026,Moiben Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,3.6199999999999997,2.922999999999999,2.922999999999999,300.0,876.8999999999997,633.3333333333333,2.037351443123939,2.5,1.4614999999999996,356.24619134673975,725.7986920476872,107.75299999999997,RECOMMEND
FAC0100,Mariakani Dispensary,Mombasa,FAC0026,Moiben Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,4.0200000000000005,2.922999999999999,2.922999999999999,300.0,876.8999999999997,71.875,2.037351443123939,2.5,1.4614999999999996,356.24619134673975,725.7986920476872,109.21449999999997,RECOMMEND
FAC0130,Ithanga Dispensary,Machakos,FAC0026,Moiben Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,4.640000000000001,2.922999999999999,2.922999999999999,300.0,876.8999999999997,80.43478260869566,2.037351443123939,2.5,1.4614999999999996,356.24619134673975,725.7986920476872,110.67599999999997,RECOMMEND
FAC0108,Manyatta Dispensary,Kisumu,FAC0026,Moiben Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,4.61,2.922999999999999,2.922999999999999,300.0,876.8999999999997,79.56989247311829,2.037351443123939,2.5,1.4614999999999996,356.24619134673975,725.7986920476872,112.13749999999997,RECOMMEND
FAC0138,Manyatta Dispensary,Kilifi,FAC0026,Moiben Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,4.32,2.922999999999999,2.922999999999999,300.0,876.8999999999997,75.0,2.037351443123939,2.5,1.4614999999999996,356.24619134673975,725.7986920476872,113.59899999999998,RECOMMEND
FAC0082,Malindi Health Centre,Kilifi,FAC0026,Moiben Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,10.32,2.922999999999999,2.922999999999999,300.0,876.8999999999997,80.09708737864078,2.037351443123939,2.5,1.4614999999999996,356.24619134673975,725.7986920476872,115.06049999999998,RECOMMEND
FAC0103,Ithanga Dispensary,Mombasa,FAC0026,Moiben Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,6.800000000000001,2.922999999999999,2.922999999999999,300.0,876.8999999999997,127.14285714285714,2.037351443123939,2.5,1.4614999999999996,356.24619134673975,725.7986920476872,116.52199999999998,RECOMMEND
FAC0145,Bongom Dispensary,Meru,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,9.36,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,1200.0,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,116.81199999999998,RECOMMEND
FAC0143,Mji Mwema Dispensary,Meru,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,9.59,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,1400.0,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,117.10199999999999,RECOMMEND
FAC0129,Kiptere Dispensary,Machakos,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,4.16,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,83.33333333333333,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,117.392,RECOMMEND
FAC0108,Manyatta Dispensary,Kisumu,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,4.61,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,79.56989247311829,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,117.682,RECOMMEND
FAC0123,Karuri Dispensary,Kiambu,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,2.39,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,65.67164179104478,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,117.97200000000001,RECOMMEND
FAC0100,Mariakani Dispensary,Mombasa,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,4.0200000000000005,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,71.875,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,118.26200000000001,RECOMMEND
FAC0114,Manyatta Dispensary,Nakuru,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,6.86,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,107.95454545454547,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,118.55200000000002,RECOMMEND
FAC0138,Manyatta Dispensary,Kilifi,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,4.32,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,75.0,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,118.84200000000003,RECOMMEND
FAC0082,Malindi Health Centre,Kilifi,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,10.32,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,80.09708737864078,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,119.13200000000003,RECOMMEND
FAC0088,Mt. Elgon Health Centre,Bungoma,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,5.219999999999999,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,74.99999999999999,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,119.42200000000004,RECOMMEND
FAC0147,Manyatta Dispensary,Bungoma,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,5.43,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,91.01123595505618,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,119.71200000000005,RECOMMEND
FAC0111,Karuri Dispensary,Nakuru,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,3.62,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,67.70833333333333,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,120.00200000000005,RECOMMEND
FAC0141,Soin Dispensary,Meru,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,3.6199999999999997,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,633.3333333333333,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,120.29200000000006,RECOMMEND
FAC0106,Rongai Centre Dispensary,Kisumu,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,3.54,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,68.47826086956522,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,120.58200000000006,RECOMMEND
FAC0128,Shamba Dispensary,Kiambu,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,5.32,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,91.86046511627909,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,120.87200000000007,RECOMMEND
FAC0062,Naivasha Health Centre,Nakuru,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,15.43,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,103.82775119617224,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,121.16200000000008,RECOMMEND
FAC0096,Kitui Dispensary,Nairobi,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,5.319999999999999,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,85.41666666666666,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,121.45200000000008,RECOMMEND
FAC0133,Sigor Dispensary,Machakos,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,6.209999999999999,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,128.57142857142856,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,121.74200000000009,RECOMMEND
FAC0127,Mariakani Dispensary,Kiambu,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,6.4399999999999995,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,100.0,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,122.0320000000001,RECOMMEND
FAC0110,Shamba Dispensary,Kisumu,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,3.05,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,76.92307692307692,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,122.3220000000001,RECOMMEND
FAC0131,Kitui Dispensary,Machakos,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,3.1500000000000004,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,72.00000000000001,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,122.61200000000011,RECOMMEND
FAC0126,Manyatta Dispensary,Kiambu,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,2.19,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,55.17241379310345,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,122.90200000000011,RECOMMEND
FAC0109,Mariakani Dispensary,Kisumu,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,7.48,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,109.57446808510639,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,123.19200000000012,RECOMMEND
FAC0103,Ithanga Dispensary,Mombasa,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,6.800000000000001,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,127.14285714285714,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,123.48200000000013,RECOMMEND
FAC0137,Chembe Dispensary,Kilifi,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,3.02,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,69.73684210526315,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,123.77200000000013,RECOMMEND
FAC0135,Karuri Dispensary,Kilifi,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,6.5600000000000005,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,96.93877551020408,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,124.06200000000014,RECOMMEND
FAC0104,Kitui Dispensary,Mombasa,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,6.25,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,113.33333333333334,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,124.35200000000015,RECOMMEND
FAC0094,Kiptere Dispensary,Nairobi,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,7.47,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,135.21126760563382,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,124.64200000000015,RECOMMEND
FAC0031,Mwala Sub-County Hospital,Machakos,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,19.91,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,73.9514348785872,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,124.93200000000016,RECOMMEND
FAC0140,Shamba Dispensary,Kilifi,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,6.59,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,105.74712643678161,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,125.22200000000016,RECOMMEND
FAC0149,Shamba Dispensary,Bungoma,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,6.77,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,104.3956043956044,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,125.51200000000017,RECOMMEND
FAC0112,Rongai Centre Dispensary,Nakuru,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,2.74,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,59.78260869565217,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,125.80200000000018,RECOMMEND
FAC0125,Chembe Dispensary,Kiambu,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,8.370000000000001,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,194.11764705882354,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,126.09200000000018,RECOMMEND
FAC0130,Ithanga Dispensary,Machakos,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,4.640000000000001,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,80.43478260869566,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,126.38200000000019,RECOMMEND
FAC0113,Chembe Dispensary,Nakuru,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,4.04,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,156.25,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,126.6720000000002,RECOMMEND
FAC0093,Shamba Dispensary,Nairobi,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,5.669999999999999,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,86.13861386138612,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,126.9620000000002,RECOMMEND
FAC0101,Shamba Dispensary,Mombasa,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,2.4400000000000004,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,56.52173913043479,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,127.25200000000021,RECOMMEND
FAC0107,Chembe Dispensary,Kisumu,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,4.85,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,76.19047619047619,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,127.54200000000021,RECOMMEND
FAC0142,Githima Dispensary,Meru,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,6.14,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,104.8780487804878,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,127.83200000000022,RECOMMEND
FAC0124,Rongai Centre Dispensary,Kiambu,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,7.92,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,150.0,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,128.1220000000002,RECOMMEND
FAC0068,Kikuyu Health Centre,Kiambu,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,5.97,0.5800000000000003,0.5800000000000003,300.0,174.00000000000009,72.34042553191489,5.294117647058823,2.5,0.2900000000000001,134.8837209302326,714.090287277702,128.4120000000002,RECOMMEND
FAC0112,Rongai Centre Dispensary,Nakuru,FAC0026,Moiben Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,2.74,2.922999999999999,2.74,300.0,822.0000000000001,59.78260869565217,2.037351443123939,2.5,1.37,346.8354430379747,706.6256903999486,129.7820000000002,RECOMMEND
FAC0101,Shamba Dispensary,Mombasa,FAC0026,Moiben Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,2.4400000000000004,2.922999999999999,2.4400000000000004,300.0,732.0000000000001,56.52173913043479,2.037351443123939,2.5,1.2200000000000002,329.72972972972974,671.7753407057313,131.0020000000002,RECOMMEND
FAC0098,Sigor Dispensary,Nairobi,FAC0002,Nairobi County Referral Hospital,Nairobi,9,COM010,Paracetamol Syrup 120mg/5ml,analgesics,50.0,3.9000000000000004,6.167999999999999,3.9000000000000004,40.0,156.0,46.95652173913044,6.37214983713355,2.5,0.48750000000000004,104.87394957983193,668.2725207346782,131.48950000000022,RECOMMEND
FAC0123,Karuri Dispensary,Kiambu,FAC0026,Moiben Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,2.39,2.922999999999999,2.39,300.0,717.0,65.67164179104478,2.037351443123939,2.5,1.195,326.65148063781317,665.5038654760201,132.6845000000002,RECOMMEND
FAC0126,Manyatta Dispensary,Kiambu,FAC0026,Moiben Sub-County Hospital,Uasin Gishu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,200.0,2.19,2.922999999999999,2.19,300.0,657.0,55.17241379310345,2.037351443123939,2.5,1.095,313.60381861575183,638.92119242598,133.7795000000002,RECOMMEND
FAC0137,Chembe Dispensary,Kilifi,FAC0016,Kisauni Sub-County Hospital,Mombasa,17,COM018,Normal Saline 0.9% 1L,iv_fluids,200.0,8.97,5.010000000000002,5.010000000000002,85.0,425.85000000000014,55.55555555555556,4.938271604938271,2.5,2.505000000000001,121.49786019971471,599.9894330850109,136.2845000000002,RECOMMEND
FAC0098,Sigor Dispensary,Nairobi,FAC0046,Embakasi Health Centre,Nairobi,18,COM019,Ringer's Lactate 1L,iv_fluids,50.0,5.869999999999999,3.628,3.628,90.0,326.52,60.73298429319372,2.487562189054726,2.5,0.4535,224.6439628482972,558.8158279808388,136.7380000000002,RECOMMEND
FAC0096,Kitui Dispensary,Nairobi,FAC0046,Embakasi Health Centre,Nairobi,18,COM019,Ringer's Lactate 1L,iv_fluids,50.0,3.619999999999999,3.628,3.619999999999999,90.0,325.79999999999995,43.11594202898551,2.487562189054726,2.5,0.45249999999999996,224.30292598967296,557.9674775862511,137.19050000000018,RECOMMEND
FAC0098,Sigor Dispensary,Nairobi,FAC0016,Kisauni Sub-County Hospital,Mombasa,17,COM018,Normal Saline 0.9% 1L,iv_fluids,200.0,3.879999999999999,5.010000000000002,3.879999999999999,85.0,329.7999999999999,45.90163934426229,4.938271604938271,2.5,1.9399999999999995,112.17687074829931,553.9598555471571,139.13050000000018,RECOMMEND
FAC0106,Rongai Centre Dispensary,Kisumu,FAC0057,Kisumu West Health Centre,Kisumu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,50.0,3.54,0.4179999999999999,0.4179999999999999,300.0,125.39999999999998,68.47826086956522,4.597701149425288,2.5,0.052249999999999984,119.17320028510333,547.9227599315096,139.18275000000017,RECOMMEND
FAC0109,Mariakani Dispensary,Kisumu,FAC0057,Kisumu West Health Centre,Kisumu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,50.0,7.48,0.4179999999999999,0.4179999999999999,300.0,125.39999999999998,109.57446808510639,4.597701149425288,2.5,0.052249999999999984,119.17320028510333,547.9227599315096,139.23500000000016,RECOMMEND
FAC0110,Shamba Dispensary,Kisumu,FAC0057,Kisumu West Health Centre,Kisumu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,50.0,3.05,0.4179999999999999,0.4179999999999999,300.0,125.39999999999998,76.92307692307692,4.597701149425288,2.5,0.052249999999999984,119.17320028510333,547.9227599315096,139.28725000000014,RECOMMEND
FAC0108,Manyatta Dispensary,Kisumu,FAC0057,Kisumu West Health Centre,Kisumu,32,COM033,Insulin 100IU/ml vial,diabetes_medicines,50.0,4.61,0.4179999999999999,0.4179999999999999,300.0,125.39999999999998,79.56989247311829,4.597701149425288,2.5,0.052249999999999984,119.17320028510333,547.9227599315096,139.33950000000013,RECOMMEND
